"","iteration","species_num","year_num","occupancy","species","year"
"41220","39",12,11,0,"ELAT","2012"
"41221","39",13,11,0,"EMBI","2012"
"41222","39",14,11,0,"GNIG","2012"
"41223","39",15,11,0,"HARG","2012"
"41224","39",16,11,0,"HCAR","2012"
"41225","39",17,11,1,"HDEC","2012"
"41226","39",18,11,1,"HROS","2012"
"41227","39",19,11,0,"HRUB","2012"
"41228","39",20,11,0,"HSEM","2012"
"41229","39",21,11,0,"MCAL","2012"
"41230","39",22,11,1,"OCAL","2012"
"41231","39",23,11,1,"OELO","2012"
"41232","39",24,11,1,"PCAL","2012"
"41233","39",25,11,1,"PCLA","2012"
"41234","39",26,11,1,"PFUR","2012"
"41235","39",27,11,0,"PLTR","2012"
"41236","39",28,11,1,"PNEB","2012"
"41237","39",29,11,0,"PTRY","2012"
"41238","39",30,11,0,"RPRO","2012"
"41239","39",31,11,1,"RTOX","2012"
"41240","39",32,11,1,"SATR","2012"
"41241","39",33,11,1,"SAUR","2012"
"41242","39",34,11,0,"SCAL","2012"
"41243","39",35,11,0,"SCAR","2012"
"41244","39",36,11,0,"SCAU","2012"
"41245","39",37,11,0,"SCHR","2012"
"41246","39",38,11,0,"SCSP","2012"
"41247","39",39,11,0,"SFLA","2012"
"41248","39",40,11,0,"SGUT","2012"
"41249","39",41,11,1,"SMAR","2012"
"41250","39",42,11,0,"SMIN","2012"
"41251","39",43,11,1,"SMYS","2012"
"41252","39",44,11,0,"SPAR","2012"
"41253","39",45,11,0,"SPAU","2012"
"41254","39",46,11,0,"SPUL","2012"
"41255","39",47,11,0,"SRAS","2012"
"41256","39",48,11,1,"SSER","2012"
"41257","39",49,11,0,"STRE","2012"
"41258","39",50,11,0,"SYNG","2012"
"41259","39",51,11,1,"TSEM","2012"
"41260","39",1,12,0,"ANDA","2013"
"41261","39",2,12,0,"AUFL","2013"
"41262","39",3,12,1,"BFRE","2013"
"41263","39",4,12,0,"BOTH","2013"
"41264","39",5,12,1,"BRAY","2013"
"41265","39",6,12,1,"CAGG","2013"
"41266","39",7,12,0,"CPUN","2013"
"41267","39",8,12,0,"CSAT","2013"
"41268","39",9,12,0,"CVEN","2013"
"41269","39",10,12,1,"DVAC","2013"
"41270","39",11,12,1,"EJAC","2013"
"41271","39",12,12,0,"ELAT","2013"
"41272","39",13,12,0,"EMBI","2013"
"41273","39",14,12,0,"GNIG","2013"
"41274","39",15,12,0,"HARG","2013"
"41275","39",16,12,0,"HCAR","2013"
"41276","39",17,12,1,"HDEC","2013"
"41277","39",18,12,0,"HROS","2013"
"41278","39",19,12,0,"HRUB","2013"
"41279","39",20,12,0,"HSEM","2013"
"41280","39",21,12,0,"MCAL","2013"
"41281","39",22,12,1,"OCAL","2013"
"41282","39",23,12,1,"OELO","2013"
"41283","39",24,12,0,"PCAL","2013"
"41284","39",25,12,1,"PCLA","2013"
"41285","39",26,12,1,"PFUR","2013"
"41286","39",27,12,0,"PLTR","2013"
"41287","39",28,12,0,"PNEB","2013"
"41288","39",29,12,0,"PTRY","2013"
"41289","39",30,12,1,"RPRO","2013"
"41290","39",31,12,0,"RTOX","2013"
"41291","39",32,12,1,"SATR","2013"
"41292","39",33,12,1,"SAUR","2013"
"41293","39",34,12,1,"SCAL","2013"
"41294","39",35,12,0,"SCAR","2013"
"41295","39",36,12,0,"SCAU","2013"
"41296","39",37,12,0,"SCHR","2013"
"41297","39",38,12,0,"SCSP","2013"
"41298","39",39,12,0,"SFLA","2013"
"41299","39",40,12,0,"SGUT","2013"
"41300","39",41,12,0,"SMAR","2013"
"41301","39",42,12,0,"SMIN","2013"
"41302","39",43,12,1,"SMYS","2013"
"41303","39",44,12,0,"SPAR","2013"
"41304","39",45,12,0,"SPAU","2013"
"41305","39",46,12,0,"SPUL","2013"
"41306","39",47,12,0,"SRAS","2013"
"41307","39",48,12,0,"SSER","2013"
"41308","39",49,12,0,"STRE","2013"
"41309","39",50,12,0,"SYNG","2013"
"41310","39",51,12,1,"TSEM","2013"
"41311","39",1,13,0,"ANDA","2014"
"41312","39",2,13,1,"AUFL","2014"
"41313","39",3,13,1,"BFRE","2014"
"41314","39",4,13,0,"BOTH","2014"
"41315","39",5,13,1,"BRAY","2014"
"41316","39",6,13,0,"CAGG","2014"
"41317","39",7,13,0,"CPUN","2014"
"41318","39",8,13,0,"CSAT","2014"
"41319","39",9,13,0,"CVEN","2014"
"41320","39",10,13,1,"DVAC","2014"
"41321","39",11,13,1,"EJAC","2014"
"41322","39",12,13,0,"ELAT","2014"
"41323","39",13,13,0,"EMBI","2014"
"41324","39",14,13,0,"GNIG","2014"
"41325","39",15,13,1,"HARG","2014"
"41326","39",16,13,1,"HCAR","2014"
"41327","39",17,13,1,"HDEC","2014"
"41328","39",18,13,0,"HROS","2014"
"41329","39",19,13,0,"HRUB","2014"
"41330","39",20,13,1,"HSEM","2014"
"41331","39",21,13,0,"MCAL","2014"
"41332","39",22,13,1,"OCAL","2014"
"41333","39",23,13,1,"OELO","2014"
"41334","39",24,13,0,"PCAL","2014"
"41335","39",25,13,1,"PCLA","2014"
"41336","39",26,13,1,"PFUR","2014"
"41337","39",27,13,0,"PLTR","2014"
"41338","39",28,13,1,"PNEB","2014"
"41339","39",29,13,0,"PTRY","2014"
"41340","39",30,13,1,"RPRO","2014"
"41341","39",31,13,0,"RTOX","2014"
"41342","39",32,13,1,"SATR","2014"
"41343","39",33,13,0,"SAUR","2014"
"41344","39",34,13,0,"SCAL","2014"
"41345","39",35,13,0,"SCAR","2014"
"41346","39",36,13,0,"SCAU","2014"
"41347","39",37,13,0,"SCHR","2014"
"41348","39",38,13,0,"SCSP","2014"
"41349","39",39,13,0,"SFLA","2014"
"41350","39",40,13,0,"SGUT","2014"
"41351","39",41,13,0,"SMAR","2014"
"41352","39",42,13,0,"SMIN","2014"
"41353","39",43,13,0,"SMYS","2014"
"41354","39",44,13,0,"SPAR","2014"
"41355","39",45,13,0,"SPAU","2014"
"41356","39",46,13,0,"SPUL","2014"
"41357","39",47,13,0,"SRAS","2014"
"41358","39",48,13,1,"SSER","2014"
"41359","39",49,13,0,"STRE","2014"
"41360","39",50,13,1,"SYNG","2014"
"41361","39",51,13,1,"TSEM","2014"
"41362","39",1,14,0,"ANDA","2015"
"41363","39",2,14,0,"AUFL","2015"
"41364","39",3,14,1,"BFRE","2015"
"41365","39",4,14,0,"BOTH","2015"
"41366","39",5,14,1,"BRAY","2015"
"41367","39",6,14,0,"CAGG","2015"
"41368","39",7,14,0,"CPUN","2015"
"41369","39",8,14,0,"CSAT","2015"
"41370","39",9,14,0,"CVEN","2015"
"41371","39",10,14,1,"DVAC","2015"
"41372","39",11,14,1,"EJAC","2015"
"41373","39",12,14,0,"ELAT","2015"
"41374","39",13,14,0,"EMBI","2015"
"41375","39",14,14,0,"GNIG","2015"
"41376","39",15,14,1,"HARG","2015"
"41377","39",16,14,0,"HCAR","2015"
"41378","39",17,14,1,"HDEC","2015"
"41379","39",18,14,1,"HROS","2015"
"41380","39",19,14,0,"HRUB","2015"
"41381","39",20,14,1,"HSEM","2015"
"41382","39",21,14,0,"MCAL","2015"
"41383","39",22,14,1,"OCAL","2015"
"41384","39",23,14,1,"OELO","2015"
"41385","39",24,14,0,"PCAL","2015"
"41386","39",25,14,1,"PCLA","2015"
"41387","39",26,14,1,"PFUR","2015"
"41388","39",27,14,0,"PLTR","2015"
"41389","39",28,14,1,"PNEB","2015"
"41390","39",29,14,0,"PTRY","2015"
"41391","39",30,14,0,"RPRO","2015"
"41392","39",31,14,0,"RTOX","2015"
"41393","39",32,14,1,"SATR","2015"
"41394","39",33,14,0,"SAUR","2015"
"41395","39",34,14,0,"SCAL","2015"
"41396","39",35,14,1,"SCAR","2015"
"41397","39",36,14,0,"SCAU","2015"
"41398","39",37,14,0,"SCHR","2015"
"41399","39",38,14,0,"SCSP","2015"
"41400","39",39,14,1,"SFLA","2015"
"41401","39",40,14,0,"SGUT","2015"
"41402","39",41,14,0,"SMAR","2015"
"41403","39",42,14,0,"SMIN","2015"
"41404","39",43,14,0,"SMYS","2015"
"41405","39",44,14,0,"SPAR","2015"
"41406","39",45,14,0,"SPAU","2015"
"41407","39",46,14,1,"SPUL","2015"
"41408","39",47,14,0,"SRAS","2015"
"41409","39",48,14,0,"SSER","2015"
"41410","39",49,14,0,"STRE","2015"
"41411","39",50,14,0,"SYNG","2015"
"41412","39",51,14,1,"TSEM","2015"
"41413","39",1,15,0,"ANDA","2016"
"41414","39",2,15,0,"AUFL","2016"
"41415","39",3,15,1,"BFRE","2016"
"41416","39",4,15,1,"BOTH","2016"
"41417","39",5,15,1,"BRAY","2016"
"41418","39",6,15,0,"CAGG","2016"
"41419","39",7,15,0,"CPUN","2016"
"41420","39",8,15,0,"CSAT","2016"
"41421","39",9,15,0,"CVEN","2016"
"41422","39",10,15,1,"DVAC","2016"
"41423","39",11,15,1,"EJAC","2016"
"41424","39",12,15,0,"ELAT","2016"
"41425","39",13,15,0,"EMBI","2016"
"41426","39",14,15,0,"GNIG","2016"
"41427","39",15,15,0,"HARG","2016"
"41428","39",16,15,0,"HCAR","2016"
"41429","39",17,15,1,"HDEC","2016"
"41430","39",18,15,0,"HROS","2016"
"41431","39",19,15,0,"HRUB","2016"
"41432","39",20,15,1,"HSEM","2016"
"41433","39",21,15,0,"MCAL","2016"
"41434","39",22,15,1,"OCAL","2016"
"41435","39",23,15,1,"OELO","2016"
"41436","39",24,15,0,"PCAL","2016"
"41437","39",25,15,1,"PCLA","2016"
"41438","39",26,15,1,"PFUR","2016"
"41439","39",27,15,0,"PLTR","2016"
"41440","39",28,15,1,"PNEB","2016"
"41441","39",29,15,0,"PTRY","2016"
"41442","39",30,15,0,"RPRO","2016"
"41443","39",31,15,0,"RTOX","2016"
"41444","39",32,15,1,"SATR","2016"
"41445","39",33,15,0,"SAUR","2016"
"41446","39",34,15,0,"SCAL","2016"
"41447","39",35,15,0,"SCAR","2016"
"41448","39",36,15,0,"SCAU","2016"
"41449","39",37,15,0,"SCHR","2016"
"41450","39",38,15,0,"SCSP","2016"
"41451","39",39,15,0,"SFLA","2016"
"41452","39",40,15,0,"SGUT","2016"
"41453","39",41,15,0,"SMAR","2016"
"41454","39",42,15,0,"SMIN","2016"
"41455","39",43,15,1,"SMYS","2016"
"41456","39",44,15,0,"SPAR","2016"
"41457","39",45,15,1,"SPAU","2016"
"41458","39",46,15,1,"SPUL","2016"
"41459","39",47,15,0,"SRAS","2016"
"41460","39",48,15,1,"SSER","2016"
"41461","39",49,15,0,"STRE","2016"
"41462","39",50,15,1,"SYNG","2016"
"41463","39",51,15,0,"TSEM","2016"
"41464","39",1,16,0,"ANDA","2017"
"41465","39",2,16,0,"AUFL","2017"
"41466","39",3,16,0,"BFRE","2017"
"41467","39",4,16,0,"BOTH","2017"
"41468","39",5,16,1,"BRAY","2017"
"41469","39",6,16,0,"CAGG","2017"
"41470","39",7,16,0,"CPUN","2017"
"41471","39",8,16,0,"CSAT","2017"
"41472","39",9,16,0,"CVEN","2017"
"41473","39",10,16,1,"DVAC","2017"
"41474","39",11,16,1,"EJAC","2017"
"41475","39",12,16,0,"ELAT","2017"
"41476","39",13,16,0,"EMBI","2017"
"41477","39",14,16,0,"GNIG","2017"
"41478","39",15,16,0,"HARG","2017"
"41479","39",16,16,1,"HCAR","2017"
"41480","39",17,16,1,"HDEC","2017"
"41481","39",18,16,0,"HROS","2017"
"41482","39",19,16,0,"HRUB","2017"
"41483","39",20,16,1,"HSEM","2017"
"41484","39",21,16,1,"MCAL","2017"
"41485","39",22,16,1,"OCAL","2017"
"41486","39",23,16,1,"OELO","2017"
"41487","39",24,16,0,"PCAL","2017"
"41488","39",25,16,1,"PCLA","2017"
"41489","39",26,16,1,"PFUR","2017"
"41490","39",27,16,0,"PLTR","2017"
"41491","39",28,16,1,"PNEB","2017"
"41492","39",29,16,0,"PTRY","2017"
"41493","39",30,16,0,"RPRO","2017"
"41494","39",31,16,0,"RTOX","2017"
"41495","39",32,16,1,"SATR","2017"
"41496","39",33,16,0,"SAUR","2017"
"41497","39",34,16,0,"SCAL","2017"
"41498","39",35,16,0,"SCAR","2017"
"41499","39",36,16,0,"SCAU","2017"
"41500","39",37,16,0,"SCHR","2017"
"41501","39",38,16,0,"SCSP","2017"
"41502","39",39,16,0,"SFLA","2017"
"41503","39",40,16,0,"SGUT","2017"
"41504","39",41,16,1,"SMAR","2017"
"41505","39",42,16,0,"SMIN","2017"
"41506","39",43,16,0,"SMYS","2017"
"41507","39",44,16,0,"SPAR","2017"
"41508","39",45,16,0,"SPAU","2017"
"41509","39",46,16,1,"SPUL","2017"
"41510","39",47,16,0,"SRAS","2017"
"41511","39",48,16,0,"SSER","2017"
"41512","39",49,16,0,"STRE","2017"
"41513","39",50,16,0,"SYNG","2017"
"41514","39",51,16,1,"TSEM","2017"
"41515","39",1,17,0,"ANDA","2018"
"41516","39",2,17,0,"AUFL","2018"
"41517","39",3,17,1,"BFRE","2018"
"41518","39",4,17,0,"BOTH","2018"
"41519","39",5,17,1,"BRAY","2018"
"41520","39",6,17,0,"CAGG","2018"
"41521","39",7,17,0,"CPUN","2018"
"41522","39",8,17,0,"CSAT","2018"
"41523","39",9,17,0,"CVEN","2018"
"41524","39",10,17,1,"DVAC","2018"
"41525","39",11,17,1,"EJAC","2018"
"41526","39",12,17,0,"ELAT","2018"
"41527","39",13,17,0,"EMBI","2018"
"41528","39",14,17,0,"GNIG","2018"
"41529","39",15,17,0,"HARG","2018"
"41530","39",16,17,0,"HCAR","2018"
"41531","39",17,17,0,"HDEC","2018"
"41532","39",18,17,0,"HROS","2018"
"41533","39",19,17,0,"HRUB","2018"
"41534","39",20,17,1,"HSEM","2018"
"41535","39",21,17,0,"MCAL","2018"
"41536","39",22,17,1,"OCAL","2018"
"41537","39",23,17,1,"OELO","2018"
"41538","39",24,17,0,"PCAL","2018"
"41539","39",25,17,1,"PCLA","2018"
"41540","39",26,17,1,"PFUR","2018"
"41541","39",27,17,0,"PLTR","2018"
"41542","39",28,17,1,"PNEB","2018"
"41543","39",29,17,0,"PTRY","2018"
"41544","39",30,17,0,"RPRO","2018"
"41545","39",31,17,0,"RTOX","2018"
"41546","39",32,17,1,"SATR","2018"
"41547","39",33,17,1,"SAUR","2018"
"41548","39",34,17,0,"SCAL","2018"
"41549","39",35,17,0,"SCAR","2018"
"41550","39",36,17,0,"SCAU","2018"
"41551","39",37,17,0,"SCHR","2018"
"41552","39",38,17,0,"SCSP","2018"
"41553","39",39,17,0,"SFLA","2018"
"41554","39",40,17,0,"SGUT","2018"
"41555","39",41,17,0,"SMAR","2018"
"41556","39",42,17,0,"SMIN","2018"
"41557","39",43,17,0,"SMYS","2018"
"41558","39",44,17,0,"SPAR","2018"
"41559","39",45,17,0,"SPAU","2018"
"41560","39",46,17,1,"SPUL","2018"
"41561","39",47,17,0,"SRAS","2018"
"41562","39",48,17,1,"SSER","2018"
"41563","39",49,17,0,"STRE","2018"
"41564","39",50,17,0,"SYNG","2018"
"41565","39",51,17,1,"TSEM","2018"
"41566","39",1,18,1,"ANDA","2019"
"41567","39",2,18,0,"AUFL","2019"
"41568","39",3,18,1,"BFRE","2019"
"41569","39",4,18,0,"BOTH","2019"
"41570","39",5,18,1,"BRAY","2019"
"41571","39",6,18,0,"CAGG","2019"
"41572","39",7,18,0,"CPUN","2019"
"41573","39",8,18,0,"CSAT","2019"
"41574","39",9,18,0,"CVEN","2019"
"41575","39",10,18,1,"DVAC","2019"
"41576","39",11,18,1,"EJAC","2019"
"41577","39",12,18,0,"ELAT","2019"
"41578","39",13,18,0,"EMBI","2019"
"41579","39",14,18,0,"GNIG","2019"
"41580","39",15,18,1,"HARG","2019"
"41581","39",16,18,1,"HCAR","2019"
"41582","39",17,18,1,"HDEC","2019"
"41583","39",18,18,0,"HROS","2019"
"41584","39",19,18,0,"HRUB","2019"
"41585","39",20,18,1,"HSEM","2019"
"41586","39",21,18,0,"MCAL","2019"
"41587","39",22,18,1,"OCAL","2019"
"41588","39",23,18,1,"OELO","2019"
"41589","39",24,18,0,"PCAL","2019"
"41590","39",25,18,1,"PCLA","2019"
"41591","39",26,18,1,"PFUR","2019"
"41592","39",27,18,0,"PLTR","2019"
"41593","39",28,18,1,"PNEB","2019"
"41594","39",29,18,0,"PTRY","2019"
"41595","39",30,18,0,"RPRO","2019"
"41596","39",31,18,0,"RTOX","2019"
"41597","39",32,18,1,"SATR","2019"
"41598","39",33,18,0,"SAUR","2019"
"41599","39",34,18,0,"SCAL","2019"
"41600","39",35,18,1,"SCAR","2019"
"41601","39",36,18,0,"SCAU","2019"
"41602","39",37,18,0,"SCHR","2019"
"41603","39",38,18,1,"SCSP","2019"
"41604","39",39,18,0,"SFLA","2019"
"41605","39",40,18,0,"SGUT","2019"
"41606","39",41,18,0,"SMAR","2019"
"41607","39",42,18,0,"SMIN","2019"
"41608","39",43,18,0,"SMYS","2019"
"41609","39",44,18,0,"SPAR","2019"
"41610","39",45,18,0,"SPAU","2019"
"41611","39",46,18,1,"SPUL","2019"
"41612","39",47,18,0,"SRAS","2019"
"41613","39",48,18,1,"SSER","2019"
"41614","39",49,18,0,"STRE","2019"
"41615","39",50,18,0,"SYNG","2019"
"41616","39",51,18,1,"TSEM","2019"
"41617","39",1,19,1,"ANDA","2020"
"41618","39",2,19,0,"AUFL","2020"
"41619","39",3,19,1,"BFRE","2020"
"41620","39",4,19,0,"BOTH","2020"
"41621","39",5,19,1,"BRAY","2020"
"41622","39",6,19,0,"CAGG","2020"
"41623","39",7,19,0,"CPUN","2020"
"41624","39",8,19,0,"CSAT","2020"
"41625","39",9,19,0,"CVEN","2020"
"41626","39",10,19,0,"DVAC","2020"
"41627","39",11,19,1,"EJAC","2020"
"41628","39",12,19,0,"ELAT","2020"
"41629","39",13,19,0,"EMBI","2020"
"41630","39",14,19,0,"GNIG","2020"
"41631","39",15,19,0,"HARG","2020"
"41632","39",16,19,1,"HCAR","2020"
"41633","39",17,19,1,"HDEC","2020"
"41634","39",18,19,1,"HROS","2020"
"41635","39",19,19,0,"HRUB","2020"
"41636","39",20,19,1,"HSEM","2020"
"41637","39",21,19,0,"MCAL","2020"
"41638","39",22,19,1,"OCAL","2020"
"41639","39",23,19,1,"OELO","2020"
"41640","39",24,19,0,"PCAL","2020"
"41641","39",25,19,1,"PCLA","2020"
"41642","39",26,19,1,"PFUR","2020"
"41643","39",27,19,0,"PLTR","2020"
"41644","39",28,19,1,"PNEB","2020"
"41645","39",29,19,0,"PTRY","2020"
"41646","39",30,19,0,"RPRO","2020"
"41647","39",31,19,0,"RTOX","2020"
"41648","39",32,19,1,"SATR","2020"
"41649","39",33,19,0,"SAUR","2020"
"41650","39",34,19,0,"SCAL","2020"
"41651","39",35,19,1,"SCAR","2020"
"41652","39",36,19,0,"SCAU","2020"
"41653","39",37,19,0,"SCHR","2020"
"41654","39",38,19,0,"SCSP","2020"
"41655","39",39,19,0,"SFLA","2020"
"41656","39",40,19,0,"SGUT","2020"
"41657","39",41,19,0,"SMAR","2020"
"41658","39",42,19,0,"SMIN","2020"
"41659","39",43,19,0,"SMYS","2020"
"41660","39",44,19,0,"SPAR","2020"
"41661","39",45,19,0,"SPAU","2020"
"41662","39",46,19,0,"SPUL","2020"
"41663","39",47,19,0,"SRAS","2020"
"41664","39",48,19,1,"SSER","2020"
"41665","39",49,19,0,"STRE","2020"
"41666","39",50,19,0,"SYNG","2020"
"41667","39",51,19,1,"TSEM","2020"
"41668","39",1,20,0,"ANDA","2021"
"41669","39",2,20,0,"AUFL","2021"
"41670","39",3,20,1,"BFRE","2021"
"41671","39",4,20,0,"BOTH","2021"
"41672","39",5,20,1,"BRAY","2021"
"41673","39",6,20,0,"CAGG","2021"
"41674","39",7,20,0,"CPUN","2021"
"41675","39",8,20,0,"CSAT","2021"
"41676","39",9,20,0,"CVEN","2021"
"41677","39",10,20,1,"DVAC","2021"
"41678","39",11,20,1,"EJAC","2021"
"41679","39",12,20,0,"ELAT","2021"
"41680","39",13,20,0,"EMBI","2021"
"41681","39",14,20,0,"GNIG","2021"
"41682","39",15,20,0,"HARG","2021"
"41683","39",16,20,1,"HCAR","2021"
"41684","39",17,20,1,"HDEC","2021"
"41685","39",18,20,0,"HROS","2021"
"41686","39",19,20,0,"HRUB","2021"
"41687","39",20,20,0,"HSEM","2021"
"41688","39",21,20,0,"MCAL","2021"
"41689","39",22,20,1,"OCAL","2021"
"41690","39",23,20,1,"OELO","2021"
"41691","39",24,20,0,"PCAL","2021"
"41692","39",25,20,1,"PCLA","2021"
"41693","39",26,20,1,"PFUR","2021"
"41694","39",27,20,0,"PLTR","2021"
"41695","39",28,20,1,"PNEB","2021"
"41696","39",29,20,0,"PTRY","2021"
"41697","39",30,20,0,"RPRO","2021"
"41698","39",31,20,0,"RTOX","2021"
"41699","39",32,20,1,"SATR","2021"
"41700","39",33,20,0,"SAUR","2021"
"41701","39",34,20,0,"SCAL","2021"
"41702","39",35,20,0,"SCAR","2021"
"41703","39",36,20,0,"SCAU","2021"
"41704","39",37,20,0,"SCHR","2021"
"41705","39",38,20,0,"SCSP","2021"
"41706","39",39,20,0,"SFLA","2021"
"41707","39",40,20,0,"SGUT","2021"
"41708","39",41,20,1,"SMAR","2021"
"41709","39",42,20,0,"SMIN","2021"
"41710","39",43,20,0,"SMYS","2021"
"41711","39",44,20,0,"SPAR","2021"
"41712","39",45,20,0,"SPAU","2021"
"41713","39",46,20,1,"SPUL","2021"
"41714","39",47,20,0,"SRAS","2021"
"41715","39",48,20,1,"SSER","2021"
"41716","39",49,20,0,"STRE","2021"
"41717","39",50,20,1,"SYNG","2021"
"41718","39",51,20,0,"TSEM","2021"
"41719","39",1,21,0,"ANDA","2022"
"41720","39",2,21,0,"AUFL","2022"
"41721","39",3,21,0,"BFRE","2022"
"41722","39",4,21,1,"BOTH","2022"
"41723","39",5,21,1,"BRAY","2022"
"41724","39",6,21,0,"CAGG","2022"
"41725","39",7,21,0,"CPUN","2022"
"41726","39",8,21,0,"CSAT","2022"
"41727","39",9,21,0,"CVEN","2022"
"41728","39",10,21,1,"DVAC","2022"
"41729","39",11,21,1,"EJAC","2022"
"41730","39",12,21,0,"ELAT","2022"
"41731","39",13,21,0,"EMBI","2022"
"41732","39",14,21,0,"GNIG","2022"
"41733","39",15,21,1,"HARG","2022"
"41734","39",16,21,1,"HCAR","2022"
"41735","39",17,21,1,"HDEC","2022"
"41736","39",18,21,0,"HROS","2022"
"41737","39",19,21,0,"HRUB","2022"
"41738","39",20,21,1,"HSEM","2022"
"41739","39",21,21,0,"MCAL","2022"
"41740","39",22,21,1,"OCAL","2022"
"41741","39",23,21,1,"OELO","2022"
"41742","39",24,21,0,"PCAL","2022"
"41743","39",25,21,1,"PCLA","2022"
"41744","39",26,21,1,"PFUR","2022"
"41745","39",27,21,0,"PLTR","2022"
"41746","39",28,21,1,"PNEB","2022"
"41747","39",29,21,0,"PTRY","2022"
"41748","39",30,21,0,"RPRO","2022"
"41749","39",31,21,0,"RTOX","2022"
"41750","39",32,21,1,"SATR","2022"
"41751","39",33,21,0,"SAUR","2022"
"41752","39",34,21,0,"SCAL","2022"
"41753","39",35,21,0,"SCAR","2022"
"41754","39",36,21,0,"SCAU","2022"
"41755","39",37,21,0,"SCHR","2022"
"41756","39",38,21,0,"SCSP","2022"
"41757","39",39,21,0,"SFLA","2022"
"41758","39",40,21,0,"SGUT","2022"
"41759","39",41,21,0,"SMAR","2022"
"41760","39",42,21,0,"SMIN","2022"
"41761","39",43,21,0,"SMYS","2022"
"41762","39",44,21,0,"SPAR","2022"
"41763","39",45,21,0,"SPAU","2022"
"41764","39",46,21,1,"SPUL","2022"
"41765","39",47,21,0,"SRAS","2022"
"41766","39",48,21,1,"SSER","2022"
"41767","39",49,21,0,"STRE","2022"
"41768","39",50,21,0,"SYNG","2022"
"41769","39",51,21,1,"TSEM","2022"
"41770","40",1,1,0,"ANDA","2002"
"41771","40",2,1,0,"AUFL","2002"
"41772","40",3,1,1,"BFRE","2002"
"41773","40",4,1,0,"BOTH","2002"
"41774","40",5,1,1,"BRAY","2002"
"41775","40",6,1,0,"CAGG","2002"
"41776","40",7,1,0,"CPUN","2002"
"41777","40",8,1,0,"CSAT","2002"
"41778","40",9,1,0,"CVEN","2002"
"41779","40",10,1,1,"DVAC","2002"
"41780","40",11,1,1,"EJAC","2002"
"41781","40",12,1,0,"ELAT","2002"
"41782","40",13,1,0,"EMBI","2002"
"41783","40",14,1,0,"GNIG","2002"
"41784","40",15,1,0,"HARG","2002"
"41785","40",16,1,1,"HCAR","2002"
"41786","40",17,1,0,"HDEC","2002"
"41787","40",18,1,0,"HROS","2002"
"41788","40",19,1,0,"HRUB","2002"
"41789","40",20,1,1,"HSEM","2002"
"41790","40",21,1,0,"MCAL","2002"
"41791","40",22,1,1,"OCAL","2002"
"41792","40",23,1,1,"OELO","2002"
"41793","40",24,1,0,"PCAL","2002"
"41794","40",25,1,1,"PCLA","2002"
"41795","40",26,1,1,"PFUR","2002"
"41796","40",27,1,1,"PLTR","2002"
"41797","40",28,1,1,"PNEB","2002"
"41798","40",29,1,0,"PTRY","2002"
"41799","40",30,1,1,"RPRO","2002"
"41800","40",31,1,1,"RTOX","2002"
"41801","40",32,1,1,"SATR","2002"
"41802","40",33,1,1,"SAUR","2002"
"41803","40",34,1,0,"SCAL","2002"
"41804","40",35,1,0,"SCAR","2002"
"41805","40",36,1,0,"SCAU","2002"
"41806","40",37,1,0,"SCHR","2002"
"41807","40",38,1,0,"SCSP","2002"
"41808","40",39,1,0,"SFLA","2002"
"41809","40",40,1,0,"SGUT","2002"
"41810","40",41,1,0,"SMAR","2002"
"41811","40",42,1,0,"SMIN","2002"
"41812","40",43,1,0,"SMYS","2002"
"41813","40",44,1,0,"SPAR","2002"
"41814","40",45,1,0,"SPAU","2002"
"41815","40",46,1,1,"SPUL","2002"
"41816","40",47,1,0,"SRAS","2002"
"41817","40",48,1,1,"SSER","2002"
"41818","40",49,1,0,"STRE","2002"
"41819","40",50,1,0,"SYNG","2002"
"41820","40",51,1,1,"TSEM","2002"
"41821","40",1,2,0,"ANDA","2003"
"41822","40",2,2,0,"AUFL","2003"
"41823","40",3,2,1,"BFRE","2003"
"41824","40",4,2,0,"BOTH","2003"
"41825","40",5,2,1,"BRAY","2003"
"41826","40",6,2,0,"CAGG","2003"
"41827","40",7,2,0,"CPUN","2003"
"41828","40",8,2,0,"CSAT","2003"
"41829","40",9,2,0,"CVEN","2003"
"41830","40",10,2,1,"DVAC","2003"
"41831","40",11,2,1,"EJAC","2003"
"41832","40",12,2,0,"ELAT","2003"
"41833","40",13,2,0,"EMBI","2003"
"41834","40",14,2,0,"GNIG","2003"
"41835","40",15,2,0,"HARG","2003"
"41836","40",16,2,0,"HCAR","2003"
"41837","40",17,2,0,"HDEC","2003"
"41838","40",18,2,0,"HROS","2003"
"41839","40",19,2,0,"HRUB","2003"
"41840","40",20,2,0,"HSEM","2003"
"41841","40",21,2,0,"MCAL","2003"
"41842","40",22,2,0,"OCAL","2003"
"41843","40",23,2,1,"OELO","2003"
"41844","40",24,2,0,"PCAL","2003"
"41845","40",25,2,1,"PCLA","2003"
"41846","40",26,2,1,"PFUR","2003"
"41847","40",27,2,0,"PLTR","2003"
"41848","40",28,2,1,"PNEB","2003"
"41849","40",29,2,0,"PTRY","2003"
"41850","40",30,2,1,"RPRO","2003"
"41851","40",31,2,0,"RTOX","2003"
"41852","40",32,2,1,"SATR","2003"
"41853","40",33,2,1,"SAUR","2003"
"41854","40",34,2,0,"SCAL","2003"
"41855","40",35,2,0,"SCAR","2003"
"41856","40",36,2,0,"SCAU","2003"
"41857","40",37,2,0,"SCHR","2003"
